Genre,Publication Date,Author,Title,Rating,Ratings Count,Reviews Count,Auth_Books,Auth_Followers
"Fiction,Philosophy,Spirituality,Fantasy,Romance,Inspirational,Novels,more",1988-01-01,Richard Bach,One Novel,3.94,13841,359,111.0,3492.0
"Fiction,Classics,Historical Fiction,Novels,Literature,Ireland,War,more",1945-01-01,Henry Green,Loving,3.52,3723,297,77.0,197.0
"Historical Fiction,Arthurian,Fantasy,Romance,Fiction,Historical Medieval,more",1988-01-01,Joan Wolf,The Road Avalon,4.04,1815,140,84.0,358.0
"Historical Fiction,Fiction,Historical France,Medieval,Classics,Fantasy,more",1955-01-01,Maurice Druon,reina estrangulada,4.16,11482,631,118.0,709.0
"Nonfiction,Australia,History,Biography,Memoir,Historical Biography,Memoir,more",1996-01-01,Doris Pilkington,RabbitProof Fence,3.69,7771,855,10.0,39.0
"Nonfiction,Mythology,Paganism,Spirituality,Folklore,Ireland,Religion,more",1995-01-01,Caitl n Matthews,The Celtic Book Days Daily Guide Celtic Spirituality and Wisdom,3.69,86,13,160.0,178.0
"Fiction,Historical Fiction,Westerns,Historical Novels",1976-04-01,Forrest Carter,Watch for the Mountain,4.24,572,52,11.0,426.0
"Architecture,Nonfiction,Art,History,Design,Journalism,Criticism,more",1981-01-01,Tom Wolfe,From Bauhaus Our House,3.76,3947,364,174.0,2934.0
"History,Nonfiction,Civil,War,American,History,Biography,African,American,American,Civil,War,more",1975-01-01,Stephen Oates,The Fires Jubilee Nat Turners Fierce Rebellion,3.78,610,61,41.0,60.0
"Nonfiction,Anthropology,History,Biography,Plants,Adventure,Spirituality,more",1971-01-01,Frank Bruce Lamb,Wizard the Upper Amazon The Story Manuel CrdovaRios,4.19,375,40,6.0,4.0
"Historical Fiction,Fiction,Holocaust,Music,War,Historical World,War,I,I,more",1983-01-01,Maria ngels Anglada,viol dAuschwitz,3.63,5316,622,39.0,21.0
"Historical Fiction,Fiction",1996-01-01,B var Gu mundsson,L fsins tr,4.23,143,1,38.0,9.0
"Military,Fiction,History,War,Military,History,Nonfiction,Leadership,Biography,more",1985-01-01,James McDonough,Platoon Leader Memoir Command Combat,4.2,2132,89,12.0,14.0
"Fiction,Italy,Italian,Literature,Classics,Mystery,Crime,Literature,more",1957-06-01,Carlo Emilio Gadda,That Awful Mess the Via Merulana,3.61,3280,322,81.0,116.0
"Novels,Fiction,Indonesian,Literature,Romance,Historical Fiction",1986-01-01,Ahmad Tohari,Jantera Bianglala,4.15,717,48,43.0,448.0
"Plays,Irish,Literature,Fiction,Drama,Classics,School Ireland,more",1964-01-01,Brian Friel,Philadelphia Here Come,3.46,1973,135,127.0,126.0
"Historical Fiction,Ireland,Fiction,Irish,Literature,Literature,Classics,Historical,more",1937-01-01,Liam Flaherty,Famine,4.03,496,45,136.0,62.0
"Fiction,Humor,Historical Fiction,Roman,Science,Fiction,Classics,British,Literature,more",1960-01-01,Roy Lewis,The Evolution Man How Ate Father,3.66,8691,702,23.0,29.0
"Poetry,Fiction,Classics,Canada,Romance,Literary,Fiction,Novels,more",1945-01-01,Elizabeth Smart,Grand Central Station Sat Down and Wept,3.51,6469,991,97.0,78.0
"Science,Fiction,Horror,Fiction,Pulp",1965-01-01,Theodore Thomas,The Clone,3.44,110,19,79.0,1.0
"History,Nonfiction,Race,American,History,Politics,African,American,Social,Justice,more",1955-02-01,Vann Woodward,The Strange Career Jim Crow,4.14,3110,194,68.0,53.0
"Fiction,Romance,Classics,Brazil,Young,Adult,School Literature,more",1982-01-01,Fernando Sabino,Menino Espelho,3.93,1389,54,103.0,134.0
"Czech,Literature,Classics,Childrens,Animals,Nonfiction,Fairy,Tales,Humor,more",1933-01-01,Karel apek,D e ka ili ivot t n te,4.21,2219,79,484.0,835.0
"Fantasy,Romance,Supernatural,Historical Audiobook,Paranormal,Urban,Fantasy,more",1989-01-01,Margit Sandemo,Sagan isfolket,4.35,644,38,217.0,361.0
"Picture,Books,Childrens,Fiction,Fantasy,Animals,Classics,Young,Adult,more",1967-01-01,Maurice Sendak,Higglety Pigglety Pop There Must More Life,4.19,1802,176,346.0,2118.0
"Fiction,Historical Fiction,War,European,Literature,World,War,I,I",2000-07-21,Gunnar Kopperud,The Time Light,4.08,60,13,14.0,8.0
"Fiction,Romance,Novels",1994-01-01,Suzanne Strempek Shea,Selling the Lite Heaven,3.76,263,34,15.0,72.0
"History,Nonfiction,Philosophy,World,History,Anthropology,Politics,Classics,more",1957-01-01,Arnold Toynbee,Study History Abridgement Vols,4.17,186,11,600.0,469.0
"Fantasy,Science,Fiction,Fiction,Short,Stories,Dying,Earth,Classics,Science,Fiction,Fantasy,more",1998-12-01,Jack Vance,Tales the Dying Earth,4.13,5734,469,825.0,1431.0
"Medicine,Science,Medical",1974-01-01,Keith Moore,Before Are Born Essentials Embryology and Birth Defects,4.1,78,10,88.0,20.0
"Czech,Literature,Classics,Humor,Fiction,School Comedy,Audiobook,more",1942-01-01,Zden k Jirotka,Saturnin,4.38,6362,299,11.0,27.0
"Horses,Childrens",1995-03-01,Barbara Garland Polikoff,Riding the Wind,3.55,11,2,11.0,2.0
"Holocaust,Nonfiction,History,Memoir,Biography,World,War,I,I,Hungary,more",1981-12-01,Aranka Siegal,Upon the Head the Goat Childhood Hungary,3.96,1547,112,10.0,16.0
"Fantasy,Fiction,Young,Adult,Childrens,Animals,Middle,Grade,Horror,more",1993-09-30,Robin Jarvis,The Oaken Throne,4.25,567,18,61.0,233.0
"Science,Fiction,Fantasy,Short,Stories,Fiction,Science,Fiction,Fantasy,Collections,Horror,more",1980-06-01,Gene Wolfe,The Island Doctor Death and Other Stories and Other Stories,4.15,1651,110,513.0,3239.0
"Mystery,Crime,Fiction,Thriller,Nordic,Noir,Mystery,Thriller,Scandinavian,Literature,more",2000-01-01,Arnaldur Indri ason,Jar City,3.81,30838,2339,45.0,3096.0
"Politics,History,Theory",1989-05-01,Fidel Castro,Defense Socialism Four Speeches the Anniversary the Cuban Revolution,4.05,41,5,505.0,251.0
"Nonfiction,Biography,Memoir,History,Autobiography,Crime,True,Crime,more",1926-01-01,Jack Black,You Cant Win,4.33,4449,486,3.0,88.0
"Africa,South,Africa,Fiction,Historical Fiction,African,Literature,Magical,Realismst,Century,more",2000-01-01,Zakes Mda,The Heart Redness,3.72,1574,126,38.0,247.0
"Fiction,Historical Fiction,Crime,Literary,Fiction,American,Fiction,Novels,Historical,more",1990-01-01,Peter Matthiessen,Killing Mister Watson,3.83,1908,217,98.0,848.0
"Fiction,German,Literature,Historical Fiction,Classics,Fantasy,Germany,Contemporary,more",1988-01-01,Christoph Ransmayr,The Last World,3.79,1176,105,45.0,115.0
"Fantasy,Science,Fiction,Fiction,Science,Fiction,Fantasy,Speculative,Fiction,Time,Travel,Mystery,more",1997-01-01,Sheri Tepper,The Family Tree,4.03,3177,232,66.0,1036.0
"Fiction,Fantasy,Mystery,Christian,Classics,Religion,Christian,Fiction,more",1930-01-01,Charles Williams,War Heaven,3.83,1836,235,110.0,341.0
"Fiction,Spanish,Literature,Spain,Novels,Classics,Contemporary,Literature,more",1992-02-13,Javier Mar as,Coraz n tan blanco,4.02,15432,1709,130.0,2244.0
"Short,Stories,Fiction,Japan,Japanese,Literature,Horror,Contemporary,Asian,Literature,more",1990-01-01,Y ko Ogawa,The Diving Pool Three Novellas,3.69,7847,1114,138.0,4387.0
"Young,Adult,Science,Fiction,Fantasy,Fiction,Middle,Grade,Childrens,Adventure,more",1994-03-01,Nancy Farmer,The Ear the Eye and the Arm,3.87,16203,971,34.0,1482.0
"Fiction,L,G,B,T,Lebanon,Queer,Historical Fiction,Novels,Historical,more",1990-01-01,Hoda Barakat,The Stone Laughter,3.43,391,66,18.0,154.0
"Philosophy,Nonfiction,Theory,Linguistics,Language,Literary,Criticism,France,more",1967-01-01,Jacques Derrida,Grammatology,3.97,5130,182,593.0,1625.0
"Christmas,Picture,Books,Childrens,Animals,Cats,Humor,Fantasy,more",1980-01-01,Graham Oakley,The Church Mice Christmas,4.34,242,30,49.0,22.0
"Fiction,Classics,German,Literature,Germany,Historical Fictionth,Century,Novels,more",1932-01-01,Irmgard Keun,The Artificial Silk Girl,3.65,4048,431,29.0,118.0
"History,Nonfiction,Essays,Journalism,Politics,American,Biography,more",1955-01-01,Murray Kempton,Part Our Time Some Ruins Monuments the Thirties,3.99,83,13,23.0,8.0
"Fiction,China,Literature,American,Literary,Fiction,Novels,Grad,School,more",1989-04-15,Maxine Hong Kingston,Tripmaster Monkey His Fake Book,3.53,1077,96,46.0,617.0
"Plays,Theatre,Drama,Fiction,Contemporary",1995-01-01,Eric Bogosian,subUrbia,3.54,941,56,41.0,107.0
"Science,Fiction,Fiction,Space,Opera,Hugo,Awards,Science,Fiction,Fantasy,Fantasy,Speculative,Fiction,more",1983-09-01,David Brin,Startide Rising,4.04,32408,864,301.0,3208.0
"Fiction,Novels,Southern,United,States",1973-01-28,Harry Crews,The Hawk Dying,4.23,321,22,49.0,588.0
"Fiction,Novels,Humor,Literary,Fiction,Literature,Contemporary,American,more",1990-01-01,Coraghessan Boyle,East East,3.66,2683,167,149.0,2837.0
"Fiction,Literature,American,Novels,Classics,Literary,Fictionth,Century,more",1958-01-01,John Barth,The Floating Opera The End the Road,4.03,2130,131,93.0,718.0
"Fiction,Literary,Fiction,Historical Fiction,Classics,Audiobook,Novels,Novella,more",1937-01-01,Wallace Stegner,Remembering Laughter,3.82,1896,364,218.0,1837.0
"Historical Fiction,Fiction,Historical American,Revolution,American,History,War,American,Revolutionary,War,more",1975-01-01,John Jakes,The Rebels,4.13,7986,212,351.0,900.0
"Christian,Fiction,Amish,Fiction,Christian,Amish,Fiction,Romance,Adult,Fiction,more",1997-01-01,Beverly Lewis,The Confession,4.04,10352,402,495.0,2857.0
"Historical Romance,Romance,Medieval,Historical Historical,Fiction,Medieval,Romance,Fiction,more",1996-05-01,Beverley,The Shattered Rose,3.74,813,78,132.0,1113.0
"Nonfiction,Economics,Business,Finance,Poverty,Politics,Biography,more",1991-01-01,Muhammad Yunus,Banker The Poor The Autobiography Muhammad Yunus The Grameen Bank First Edition,4.12,10185,1029,69.0,471.0
"Biography,Nonfiction,Russia,World,War,I,I,Politics,Germany,War,more",1952-01-01,Alan Bullock,Hitler and Stalin Parallel Lives,4.18,2707,92,61.0,41.0
"Nonfiction,History,Africa,Polish,Literature,Ethiopia,Biography,Travel,more",1978-01-01,Ryszard Kapu ci ski,The Emperor Downfall Autocrat,4.09,8369,537,103.0,1799.0
"Comics,Humor",1977-01-01,George Gately,Heathcliff Home,3.83,40,3,103.0,5.0
"Psychology,Philosophy,Nonfiction,Science,Sociology,Politics,Classics,more",1971-01-01,Skinner,Beyond Freedom and Dignity,3.76,2301,137,70.0,452.0
"Fiction,Classics,Dutch,Literature,Literature,Schoolth,Century,Novels,more",1947-01-01,Gerard Reve,avonden,3.49,11091,885,82.0,206.0
"Historical Fiction,Ireland,Fiction,Pirates,Historical Fantasy,Irish,Literature,more",1986-04-06,Morgan Llywelyn,Grania SheKing the Irish Seas,4.03,1285,83,74.0,933.0
"Nonfiction,Adventure,Survival,Memoir,Biography,Travel,Biography,Memoir,more",1986-12-31,Steven Callahan,Adrift SeventySix Days Lost Sea,4.14,19512,1126,11.0,38.0
"Fiction,Historical Fiction,Classics,British,Literature,Historical Novelsth,Century,more",1946-01-01,Margery Sharp,Britannia Mews,4.05,363,64,70.0,153.0
"Economics,Nonfiction,History,Politics,Sociology,Labor,Philosophy,more",1974-01-01,Harry Braverman,Labor and Monopoly Capital The Degradation Work the Twentieth Century,4.28,827,50,11.0,23.0
"Fantasy,Young,Adult,Romance,Adventure,Fiction,Young,Adult,Fantasy,Magic,more",2000-04-21,Victoria Hanley,The Seer and the Sword,4.13,10808,577,15.0,265.0
"Science,Fiction,Fiction,Post,Apocalyptic,Fantasy,Apocalyptic,Dystopia,Science,Fiction,Fantasy,more",1986-01-01,James Morrow,This The Way The World Ends,3.73,1834,136,106.0,312.0
"Fiction,African,American,Historical Fiction,Race,Classics,African,American,Literature,Contemporary,more",1992-09-08,Bebe Moore Campbell,Your Blues Aint Like Mine,4.23,7471,188,32.0,292.0
"Philosophy,Christian,Theology,Nonfiction,Christianity,Religion,Christian,Living,more",1998-10-01,Francis Beckwith,Relativism Feet Firmly Planted MidAir,4.25,605,59,58.0,27.0
"Travel,Nonfiction,Humor,Politics,Journalism,Comedy,Essays,more",1988-01-01,Rourke,Holidays Hell Which Our Intrepid Reporter Travels the Worlds Worst Places and Asks Whats Funny about This,3.92,3904,180,115.0,496.0
"Thriller,Fiction,Mystery,Adventure,Horror,Mystery,Thriller,Suspense,more",1999-01-01,Lincoln Child,Thunderhead,4.13,30621,1170,140.0,4758.0
"Russia,Fiction,Russian,Literature,Historical Fiction,Literatureth,Century,Politics,more",1932-01-01,Victor Serge,Conquered City,3.92,340,48,104.0,204.0
"Fiction,L,G,B,T,Gay,Australia,Queer,Novels,Literature,more",1995-01-01,Christos Tsiolkas,Loaded,3.63,2310,222,36.0,916.0
"Young,Adult,Fiction,Realistic,Fiction,Classics,Childrens,Thriller,Novels,more",1983-01-01,Robert Cormier,The Bumblebee Flies Anyway,3.81,1270,67,76.0,608.0
"Fiction,Historical Fiction,Humor,Classics,Literature,Religion,Novels,more",1984-01-01,Joseph Heller,God Knows,3.81,3634,245,58.0,2798.0
"Fiction,Crime,New,York,Novels,Mystery,Literature,American,more",1974-01-01,Richard Price,The Wanderers,3.9,1926,138,221.0,815.0
"Writing,Nonfiction,Classics,Literature,Memoir,Reference,Biography,more",1984-06-01,Larry Phillips,ERNEST HEMINGWAY WRITING,4.04,4414,421,25.0,8.0
"History,India,Biography,Nonfiction",1989-04-14,Akbar,Nehru The Making India,4.13,118,13,16.0,90.0
"Science,Fiction,Fiction,Space,Opera,Military,Fiction,Military,Science,Fiction,Space,Science,Fiction,Fantasy,more",1994-11-01,David Feintuch,Midshipmans Hope,3.91,3585,247,20.0,118.0
"Fiction,Classics,Novels,British,Literature,Literature,Literary,Fictionth,Century,more",1961-01-01,Iris Murdoch,Severed Head,3.74,6049,684,110.0,2261.0
"Historical Fiction,Fiction,Native,Americans",1961-01-01,MacKinlay Kantor,Spirit Lake,4.16,96,17,203.0,62.0
"Cookbooks,Cooking,Food,Nonfiction,Italian,Literature,Reference,Italy,more",1973-01-01,Marcella Hazan,The Classic Italian Cook Book The Art Italian Cooking and the Italian Art Eating,4.38,1625,21,40.0,90.0
"History,Nonfiction,Sociology,Politics,American,History,Philosophy,Psychology,more",1991-01-01,William Strauss,Generations,4.18,1049,124,25.0,99.0
"History,Nonfiction,World,History,Philosophy,Politics,Sociology,European,History,more",1963-01-01,William McNeill,The Rise the West History the Human Community with Retrospective Essay,4.12,537,42,110.0,180.0
"Middle,Grade,Childrens,Young,Adult,Fiction,Realistic,Fiction,School Contemporary,more",1987-01-01,Louis Sachar,Sixth Grade Secrets,3.98,3332,255,101.0,4063.0
"Crime,Mystery,Fiction,Scandinavian,Literature,Nordic,Noir,Mystery,Thriller,Audiobook,more",1995-01-01,Anne Holt,Death the Demon,3.57,2195,211,65.0,615.0
"Short,Stories,Fiction,Canada,Contemporary,Canadian,Literature,Fantasy,Literature,more",1992-01-01,Barbara Gowdy,Seldom Look Love,4.11,1136,100,20.0,236.0
"Czech,Literature,Fiction,Historical Fiction,War,Jewish,World,War,I,I,Holocaust",1985-01-01,Arno t Lustig,The Unloved From the Diary Perla,3.93,116,2,66.0,72.0
"Fantasy,Fiction,Young,Adult,Childrens,Animals,Adventure,Middle,Grade,more",1998-08-18,Brian Jacques,Marlfox,4.04,17601,244,209.0,4122.0
"Sociology,Philosophy,Nonfiction,Theory,Anthropology,Art,France,more",1979-01-01,Pierre Bourdieu,Distinction Social Critique the Judgement Taste,4.15,3317,153,317.0,1083.0
"Fantasy,Fiction,Childrens,Young,Adult,Animals,Horror,Animal,Fiction,more",1995-01-01,Robin Jarvis,Thomas,4.11,386,11,61.0,233.0
"History,Civil,War,Nonfiction,American,History,American,Civil,War,War,Military,Fiction,more",1958-11-12,Shelby Foote,The Civil War Vol Fort Sumter Perryville,4.44,12983,603,92.0,635.0
"Poetry,Feminism,Classics,Finnish,Literature,Swedish,Literature,Fiction,Audiobook,more",1978-01-01,M rta Tikkanen,rhundradets k rlekssaga,4.3,3373,258,34.0,56.0
"Philosophy,Linguistics,Language,Nonfiction,Academic,Essays,Theory,more",1969-01-01,John Rogers Searle,Speech Acts Essay the Philosophy Language,3.88,486,23,72.0,337.0
"Science,Fiction,Cyberpunk,Fiction,Science,Fiction,Fantasy,Short,Stories,Collections",1992-01-01,Norman Spinrad,DEUS,3.45,157,17,346.0,207.0
"Biography,Nonfiction,Literature,History",1996-05-14,Laurie Robertson Lorant,Melville Biography,3.88,43,9,2.0,2.0
"Fiction,Historical Fiction,Military,Fiction,World,War,I,Ith,Century,War,Adventure,more",1979-01-01,Sloan Wilson,Ice Brothers,4.27,258,32,44.0,28.0
"Fiction,Classics,Historical Fictionth,Century,Race,School Literature,more",1956-01-01,Sam Selvon,The Lonely Londoners,3.7,11730,894,26.0,131.0
"Mythology,Religion,Classics,Nonfiction,Philosophy",1950-07-18,Kuttikrishna Marar,Bharatha Paryatanam,4.19,834,43,17.0,14.0
"Fiction,Ireland,Irish,Literature,Novels,Literature,Historical Fiction,Contemporary,more",1993-01-01,Chet Raymo,The Dork Cork,3.97,633,84,37.0,60.0
"Fiction,British,Literature,Literary,Fiction,Novelsth,Century,Asia,Literature,more",1991-01-01,Margaret Drabble,The Gates Ivory,3.78,405,43,134.0,471.0
"Mystery,Crime,Fiction,Detective,Thriller,Police,American,more",1959-01-01,McBain,Killers Wedge,3.98,1886,132,580.0,622.0
"Fiction,Spanish,Literature,Classics,Latin,American,Literature,Novels,Literature,Latin,American,more",1924-01-01,Jos Eustasio Rivera,vor gine,3.76,2931,301,21.0,35.0
"Africa,Fiction,Short,Stories,African,Literature,Ivory,Coastth,Century,Female,Authors,more",1992-01-01,V ronique Tadjo,The Crow Flies,3.61,98,22,71.0,55.0
"Fiction,Classics,France,French,Literature,L,G,B,T,Roman,Novels,more",1971-01-01,Marguerite Yourcenar,Alexis Trait vain combat Coup gr ce,3.94,1160,69,203.0,1460.0
"Biography,Nonfiction,China,Christian,History,Asia,Historical,more",1957-01-01,Alan Burgess,The Inn the Sixth Happiness,4.27,1598,169,48.0,8.0
"Poetry,Fiction,School Art,Contemporary,Feminism,Literature,more",1982-10-01,Theresa Hak Kyung Cha,Dictee,4.03,3485,389,10.0,118.0
"Nonfiction,Biography,Australia,Classics,Memoir,History,Autobiography,more",1981-01-01,Facey,Fortunate Life,4.23,9190,651,4.0,5.0
"Picture,Books,Childrens,History",1989-01-01,Paul Goble,Beyond the Ridge,4.18,105,20,57.0,95.0
"Fiction,Swedish,Literature,School Sweden,Contemporary,Read,For,School Scandinavian,Literature,more",1992-01-01,Jonas Gardell,komikers uppv xt,3.58,4204,111,34.0,306.0
"Fiction,Historical Fiction,Anthropology,Nature,Read,For,School",1950-01-01,Hans Ruesch,Pa s las sombras largas,4.16,1464,132,55.0,22.0
"Fiction,Classics,Literature,Novels,American,Erotica,The,United,States,Of,America,more",1952-01-01,Henry Miller,Plexus,4.12,4338,143,736.0,4863.0
"Fantasy,Fiction,Epic,Fantasy,High,Fantasy,Science,Fiction,Fantasy,Magic,Epic,more",1987-09-01,Katharine Kerr,Darkspell,4.04,10280,212,75.0,1559.0
"Food,Nonfiction,Food,Writing,Cooking,Essays,Memoir",1999-01-01,Fisher,The Measure Her Powers MFK Fisher Reader,4.3,197,18,82.0,469.0
"Historical Fiction,Historical Young,Adult,Fiction,Childrens,Middle,Grade,American,Revolutionary,War,more",1996-09-01,Kristiana Gregory,The Winter Red Snow The Revolutionary War Diary Abigail Jane Stewart Valley Forge Pennsylvania,3.93,8750,424,64.0,326.0
"Poetry,Classics,Humor,Fiction,Short,Stories,Americanth,Century,more",1926-01-01,Dorothy Parker,Enough Rope,4.12,1233,163,264.0,1951.0
"Plays,China,Drama,Fiction,Chinese,Literature,Literature",2000-01-14,Gao Xingjian,The Other Shore,3.46,151,13,82.0,345.0
"Fiction,Humor,Literature,The,United,States,Of,America,Novels,Contemporary,American,Fiction,more",1984-01-01,Coraghessan Boyle,Budding Prospects Pastoral,3.86,2840,194,149.0,2837.0
"Fiction,Literature,Classics,Ireland,Irish,Literature,British,Literature,Humor,more",1941-01-01,Joyce Cary,Herself Surprised,3.82,363,43,66.0,86.0
Poetry,1987-01-01,Carlos Drummond Andrade,Avesso Das Coisas,4.01,68,7,230.0,439.0
"Historical Fiction,Fiction,Historical American,History,Novels,Drama,Adult,more",1975-01-01,John Jakes,The Seekers,4.11,6856,165,351.0,900.0
"Christian,Fiction,Amish,Fiction,Christian,Romance,Amish,Fiction,Historical Fiction,more",1998-07-01,Beverly Lewis,The Reckoning,4.05,9599,386,495.0,2857.0
"Historical Romance,Romance,Medieval,Historical Medieval,Romance,Historical Fiction,British,Literature,more",1993-01-01,Beverley,Dark Champion,3.82,1042,73,132.0,1113.0
"India,Indian,Literature,Fiction",1966-06-01,Kamala Markandaya,Handful Rice,3.73,127,13,15.0,100.0
